 ,Label,Area,Mean,StdDev,Perim.,BX,BY,Width,Height,Circ.,AR,Round,Solidity
191,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:02137-12654,0.000,NaN,0.000,3.624,4052.176,683.797,1.281,1.281,0.000,2.464,0.000,0.000
192,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:02151-12648,0.000,NaN,0.000,1.812,4050.575,688.601,0.641,0.641,0.000,1.464,0.000,0.000
193,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:02180-12358,0.000,NaN,0.000,10.450,3956.413,696.608,3.523,3.203,0.000,1.147,0.000,0.000
194,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:02311-10542,21.029,1.160,0.157,19.198,3373.504,737.283,6.085,5.765,0.717,1.752,0.571,0.878
195,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:02797-03176,29.953,1.473,0.202,20.667,1014.005,892.939,6.406,6.085,0.881,1.135,0.881,0.926
196,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:02823-03946,26.363,1.302,0.162,24.322,1259.019,902.227,9.929,4.164,0.560,2.810,0.356,0.855
197,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:03230-02366,9.130,1.135,0.165,12.262,755.860,1032.581,3.843,4.164,0.763,1.942,0.515,0.860
198,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:03277-12217,0.000,NaN,0.000,1.922,3912.855,1049.236,0.320,0.641,0.000,2.000,0.000,0.000
199,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:03285-12213,0.000,NaN,0.000,10.825,3909.972,1050.517,3.203,3.523,0.000,1.270,0.000,0.000
200,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:03570-14022,0.000,NaN,0.000,18.557,4488.397,1140.836,5.124,5.124,0.000,1.044,0.000,0.000
201,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:03560-13361,0.000,NaN,0.000,53.330,4271.888,1132.829,15.053,14.733,0.000,1.103,0.000,0.000
202,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:03695-02775,59.906,1.201,0.139,29.039,884.292,1179.269,8.968,8.648,0.893,1.209,0.827,0.950
203,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:03757-03952,8.822,1.299,0.117,11.356,1263.823,1201.689,3.843,3.523,0.860,1.259,0.794,0.878
204,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:03785-12004,20.105,1.174,0.158,17.089,3842.073,1209.696,5.445,5.445,0.865,1.143,0.875,0.895
205,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:03817-12746,46.673,1.218,0.159,25.837,4078.759,1218.343,7.366,8.648,0.879,1.251,0.799,0.942
206,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:03867-13267,0.000,NaN,0.000,24.135,4245.625,1234.998,7.366,7.046,0.000,1.043,0.000,0.000
207,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:04072-02455,0.923,1.225,0.191,3.624,785.646,1303.538,1.281,1.281,0.884,1.513,0.661,0.750
208,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:04094-03266,8.514,1.179,0.136,11.090,1044.431,1309.623,3.523,3.523,0.870,1.117,0.896,0.878
209,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:04217-02561,21.029,1.156,0.129,19.353,817.353,1347.416,6.085,6.406,0.706,1.156,0.865,0.815
210,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:04340-07189,19.900,1.281,0.168,17.011,2300.247,1387.131,4.804,5.765,0.864,1.254,0.797,0.913
211,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:04373-02155,0.103,1.248,0.000,1.281,690.202,1400.582,0.320,0.320,0.785,1.000,1.000,1.000
212,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:04376-02132,41.852,1.203,0.133,26.212,678.032,1398.340,9.608,6.406,0.765,1.379,0.725,0.914
213,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:04573-09801,4.206,1.165,0.118,9.013,3138.419,1463.037,1.601,3.523,0.651,1.872,0.534,0.854
214,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:04619-07238,6.668,1.268,0.132,9.544,2316.582,1478.090,3.203,2.883,0.920,1.093,0.915,0.890
215,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:04646-01425,42.468,1.204,0.135,24.103,452.875,1484.175,7.366,7.687,0.919,1.095,0.913,0.946
216,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:04778-12831,1.539,1.141,0.156,4.639,4108.866,1529.655,1.601,1.281,0.898,1.494,0.669,0.857
217,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:04783-08418,109.041,1.560,0.210,39.489,2689.707,1526.452,12.811,11.210,0.879,1.193,0.838,0.954
218,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:04833-10302,33.954,1.266,0.164,21.385,3296.317,1544.708,6.726,6.406,0.933,1.090,0.917,0.948
219,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:04887-02326,32.210,1.192,0.138,21.275,741.767,1561.683,6.406,7.046,0.894,1.153,0.867,0.929
220,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:04958-00034,11.284,1.131,0.107,13.277,8.648,1586.024,4.484,3.843,0.804,1.204,0.831,0.866
221,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:05020-10987,1.641,1.164,0.116,5.358,3517.950,1607.163,1.922,1.601,0.719,1.281,0.781,0.727
222,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:05015-01822,21.439,1.221,0.163,17.199,580.987,1603.639,5.124,5.445,0.911,1.138,0.879,0.927
223,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:05135-01906,68.625,1.176,0.115,31.492,605.328,1640.472,10.569,8.648,0.870,1.237,0.808,0.947
224,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:05184-02175,41.237,1.293,0.140,23.650,692.765,1656.806,7.687,7.046,0.926,1.085,0.922,0.948
225,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:05210-10214,19.695,1.216,0.152,16.746,3269.093,1666.094,4.804,5.445,0.883,1.144,0.874,0.919
226,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:05254-02101,12.925,1.117,0.115,13.277,670.986,1680.827,4.164,4.164,0.921,1.215,0.823,0.923
227,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:05298-07642,5.847,1.307,0.123,11.278,2445.975,1695.239,3.203,3.523,0.578,2.112,0.474,0.735
228,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:05299-15103,12.617,1.350,0.124,13.277,2388.645,2683.942,4.164,4.164,0.899,1.127,0.887,0.901
229,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:05298-00937,29.850,1.159,0.130,21.385,296.899,1693.638,6.726,6.406,0.820,1.109,0.902,0.912
230,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:05340-08134,2.359,1.266,0.136,7.169,2604.193,1709.011,1.922,2.562,0.577,1.497,0.668,0.687
231,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:05453-08661,29.030,1.258,0.160,20.104,2770.738,1743.602,6.406,6.085,0.903,1.083,0.923,0.934
232,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:05603-06257,19.490,1.410,0.125,16.105,2001.747,1791.964,4.484,5.445,0.944,1.243,0.805,0.945
233,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:05668-10710,1.231,1.147,0.121,3.999,3429.553,1814.704,1.281,1.281,0.967,1.481,0.675,0.857
234,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:05709-01883,1.026,1.107,0.092,3.999,602.446,1828.155,1.601,0.961,0.806,1.847,0.541,0.800
235,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:05722-13984,14.874,1.112,0.116,14.636,4476.547,1830.397,4.804,4.484,0.873,1.151,0.869,0.895
236,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:05841-09398,117.863,1.253,0.153,40.958,3003.581,1864.667,12.811,12.171,0.883,1.222,0.819,0.955
237,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:06000-07307,5.744,1.233,0.126,8.826,2338.681,1920.716,3.203,2.242,0.927,1.518,0.659,0.918
238,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:06237-10886,24.106,1.107,0.110,18.370,3484.000,1994.701,5.445,6.085,0.898,1.116,0.896,0.923
239,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:06277-02550,40.826,1.170,0.135,23.837,813.190,2006.871,7.366,7.366,0.903,1.015,0.985,0.941
240,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:06290-09556,4.411,1.337,0.209,7.998,3059.310,2013.277,2.562,2.562,0.867,1.332,0.751,0.851
241,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:06343-03418,94.065,1.224,0.162,36.584,1089.271,2026.088,11.210,11.210,0.883,1.084,0.922,0.950
242,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:06365-15709,13.540,1.349,0.126,13.730,2388.645,2683.942,4.164,4.484,0.903,1.135,0.881,0.907
243,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:06545-08495,17.644,1.174,0.140,15.652,2718.532,2093.987,4.804,4.804,0.905,1.031,0.970,0.920
244,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:06604-06853,2.872,1.401,0.199,6.451,2193.594,2114.485,2.562,1.601,0.867,1.564,0.640,0.848
245,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:06616-02501,2.257,1.166,0.117,5.623,800.378,2118.008,1.601,2.242,0.897,1.406,0.711,0.815
246,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:06665-11062,48.828,1.213,0.139,27.681,3538.768,2130.820,8.327,8.007,0.801,1.080,0.926,0.910
247,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:06677-08075,16.105,1.904,0.206,14.636,2584.015,2136.264,4.804,4.484,0.945,1.060,0.943,0.926
248,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:06697-04503,21.644,1.374,0.179,17.199,1439.656,2142.350,5.124,5.445,0.920,1.106,0.904,0.932
249,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:06761-01920,8.309,1.129,0.098,10.825,613.335,2163.808,3.523,3.203,0.891,1.239,0.807,0.900
250,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:06776-05047,2.154,1.403,0.164,5.092,1615.810,2169.573,1.601,1.601,1.000,1.182,0.846,0.913
251,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:06947-11360,2.667,1.688,0.206,6.904,3637.414,2224.021,1.922,2.242,0.703,1.192,0.839,0.765
252,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:07097-01314,21.747,1.176,0.128,18.292,417.965,2270.461,5.765,5.445,0.817,1.268,0.789,0.876
253,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:07119-05145,17.028,1.405,0.141,15.199,1645.916,2277.508,4.164,5.124,0.926,1.248,0.801,0.938
254,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:07186-12190,5.129,1.161,0.119,8.903,3902.606,2300.247,3.203,2.562,0.813,1.834,0.545,0.847
255,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:07198-11642,0.103,1.273,0.000,1.281,3728.694,2305.372,0.320,0.320,0.785,1.000,1.000,1.000
256,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:07200-11134,2.052,1.355,0.117,5.170,3565.351,2305.052,1.601,1.922,0.965,1.123,0.890,0.833
257,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:07222-15017,4.821,1.322,0.105,8.638,2389.285,2684.903,2.883,2.562,0.812,1.070,0.935,0.832
258,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:07233-10750,5.642,1.485,0.165,9.091,3441.724,2315.301,2.883,2.883,0.858,1.217,0.822,0.853
259,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:07369-09675,6.565,1.151,0.119,9.997,3097.423,2358.538,2.883,3.523,0.825,1.405,0.712,0.859
260,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:07479-07958,7.283,1.507,0.124,9.919,2547.503,2393.769,2.883,3.203,0.930,1.104,0.906,0.916
261,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:07555-06596,14.874,1.266,0.149,14.371,2110.322,2417.470,4.484,4.484,0.905,1.174,0.852,0.915
262,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:07612-09011,21.336,1.216,0.141,17.011,2883.476,2435.405,5.445,5.124,0.927,1.137,0.880,0.935
263,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:07640-07890,43.904,1.284,0.161,24.853,2523.162,2443.412,7.687,7.366,0.893,1.111,0.900,0.946
264,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:07688-12781,32.210,1.276,0.158,22.369,4089.969,2458.786,7.046,7.046,0.809,1.220,0.820,0.883
265,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:07729-05533,4.308,1.490,0.179,7.732,1770.825,2474.479,2.562,2.242,0.906,1.534,0.652,0.913
266,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:07792-08067,21.336,1.472,0.174,16.823,2581.133,2493.056,5.445,5.124,0.947,1.066,0.938,0.939
267,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:07835-09077,29.440,1.275,0.173,20.291,2904.295,2506.187,6.085,6.406,0.899,1.055,0.948,0.930
268,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:07845-06417,1.436,1.478,0.167,4.452,2054.593,2511.952,1.601,1.281,0.911,1.666,0.600,0.824
269,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:07864-11263,5.642,1.324,0.164,9.013,3606.027,2517.397,2.883,2.562,0.873,1.400,0.714,0.909
270,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:08045-08879,12.104,1.464,0.180,13.730,2841.840,2574.727,4.164,4.164,0.807,1.376,0.727,0.874
271,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:08060-09730,34.364,1.111,0.103,21.650,3112.797,2578.250,7.046,6.406,0.921,1.075,0.930,0.944
272,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:08194-10548,2.359,1.115,0.110,5.811,3377.347,2623.730,2.242,1.601,0.878,1.840,0.544,0.836
273,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:08290-09865,2.975,1.597,0.230,6.451,3158.596,2654.156,2.242,1.922,0.898,1.266,0.790,0.853
274,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:08293-09098,16.413,1.354,0.179,15.089,2911.661,2653.516,4.484,5.124,0.906,1.127,0.887,0.904
275,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:08281-11775,151.612,1.295,0.184,47.364,3764.245,2645.509,14.092,13.772,0.849,1.166,0.857,0.952
276,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:08342-14001,40.006,1.221,0.148,23.572,4480.710,2668.249,7.366,7.046,0.905,1.107,0.903,0.942
277,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:08428-11836,28.414,1.417,0.177,19.838,3787.946,2696.433,6.085,6.085,0.907,1.066,0.938,0.931
278,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:08520-13462,13.028,1.136,0.133,13.355,4309.361,2726.860,4.484,4.164,0.918,1.151,0.869,0.910
279,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:08709-10456,4.206,1.382,0.189,7.998,3347.561,2788.033,2.562,2.562,0.826,1.162,0.861,0.820
280,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:08790-01906,7.796,1.127,0.100,10.903,608.531,2813.655,3.843,3.203,0.824,1.349,0.741,0.849
281,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:08957-13710,1.334,1.092,0.099,4.452,4390.391,2868.103,1.601,1.281,0.846,1.640,0.610,0.788
282,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:09062-11220,0.821,1.297,0.070,3.811,3592.895,2901.732,1.281,1.281,0.710,2.429,0.412,0.762
283,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:09114-15882,6.565,1.337,0.107,9.466,2389.285,2684.583,2.883,2.883,0.921,1.137,0.880,0.901
284,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:09278-06628,10.360,1.449,0.127,11.731,2121.211,2969.632,3.523,3.843,0.946,1.215,0.823,0.918
285,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:09488-08426,8.104,1.452,0.212,10.638,2697.074,3037.211,3.203,3.523,0.900,1.446,0.692,0.883
286,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:09541-15599,11.181,1.362,0.122,12.372,2388.965,2684.263,3.843,3.843,0.918,1.080,0.926,0.908
287,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:09546-12597,11.284,1.146,0.129,12.825,4032.960,3055.466,3.523,4.164,0.862,1.227,0.815,0.917
288,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:09634-06783,24.927,1.291,0.154,18.745,2169.573,3082.690,5.765,5.765,0.891,1.114,0.898,0.926
289,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:09654-04358,13.438,1.355,0.227,13.730,1393.856,3089.736,4.164,4.484,0.896,1.158,0.863,0.903
290,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:09799-09486,12.412,1.367,0.206,13.918,3035.929,3136.497,4.484,4.164,0.805,1.727,0.579,0.906
291,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:10004-12278,17.746,1.304,0.153,15.542,3930.150,3201.514,4.804,5.124,0.923,1.100,0.909,0.918
292,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:10135-10230,4.411,1.262,0.130,8.185,3275.178,3244.752,2.562,2.562,0.827,1.638,0.611,0.860
293,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:10159-12762,0.103,1.862,0.000,1.281,4087.407,3253.719,0.320,0.320,0.785,1.000,1.000,1.000
294,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:10184-12773,75.908,1.479,0.204,60.467,4084.525,3254.040,12.811,15.694,0.261,1.569,0.637,0.582
295,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:10239-03094,3.385,1.230,0.150,7.998,989.984,3278.061,2.242,2.883,0.665,2.376,0.421,0.795
296,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:10420-03037,8.822,1.432,0.225,11.356,971.087,3335.391,3.523,3.843,0.860,1.421,0.704,0.878
297,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:10648-13028,12.925,1.305,0.135,14.106,4171.000,3407.774,3.523,5.124,0.816,1.503,0.666,0.900
298,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:10669-04281,22.567,1.250,0.137,17.651,1368.554,3414.500,5.445,5.445,0.910,1.117,0.896,0.930
299,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:10741-11105,24.722,1.247,0.131,18.214,3554.142,3437.560,5.445,5.445,0.936,1.030,0.971,0.951
300,Result of 0h_nonlightexposed_B4 Region1_Merged_RAW_ch01.tif:10750-06121,33.441,1.447,0.264,21.573,1957.228,3439.802,6.406,6.726,0.903,1.093,0.915,0.941
