 ,Label,Area,Mean,StdDev,Perim.,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:00795-08246,10.566,1.059,0.060,12.074,2639.103,252.701,3.843,4.164,0.911,1.453,0.688,0.912
2,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:01108-10289,64.830,1.034,0.100,33.194,3290.552,349.425,9.608,11.210,0.739,1.733,0.577,0.922
3,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:01148-10787,4.103,1.999,0.124,7.357,3453.574,366.720,2.562,2.242,0.953,1.201,0.833,0.879
4,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:01568-09634,4.411,2.281,0.130,9.279,3083.971,501.237,3.523,2.242,0.644,1.848,0.541,0.789
5,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:01567-08575,13.848,1.095,0.052,14.028,2744.155,499.956,4.484,3.843,0.884,1.215,0.823,0.918
6,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:01982-09861,109.965,0.999,0.009,40.052,3152.191,629.029,12.491,11.850,0.861,1.112,0.899,0.950
7,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:02065-08079,1.334,1.483,0.056,3.999,2586.898,660.737,1.281,1.281,1.000,1.093,0.915,0.897
8,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:02074-08089,1.539,1.621,0.037,5.092,2590.100,663.299,1.281,1.922,0.746,2.479,0.403,0.789
9,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:02270-09541,5.539,2.242,0.189,8.373,3054.506,725.753,2.562,2.562,0.993,1.066,0.938,0.931
10,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:02330-08940,10.566,1.142,0.153,11.919,2861.697,744.330,3.523,3.843,0.935,1.090,0.917,0.924
11,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:02551-06054,8.104,1.592,0.096,10.560,1937.371,815.752,3.523,2.883,0.913,1.127,0.887,0.913
12,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:02575-04457,31.697,2.399,0.419,21.197,1424.283,821.517,6.726,6.406,0.886,1.068,0.936,0.929
13,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:02748-09101,31.799,3.314,0.622,20.932,2911.661,876.925,6.406,6.406,0.912,1.079,0.927,0.938
14,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:02748-08298,36.005,1.066,0.105,22.899,2653.836,876.605,7.687,7.046,0.863,1.071,0.934,0.908
15,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:02943-07630,4.411,1.778,0.145,8.451,2442.452,941.301,2.883,2.562,0.776,1.224,0.817,0.804
16,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:03177-09762,0.103,5.519,0.000,1.281,3126.569,1017.528,0.320,0.320,0.785,1.000,1.000,1.000
17,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:03262-04723,0.103,3.085,0.000,1.281,1512.680,1044.752,0.320,0.320,0.785,1.000,1.000,1.000
18,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:03306-12717,49.648,3.272,0.887,26.477,4068.831,1055.001,8.327,8.007,0.890,1.162,0.861,0.939
19,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:03447-09226,9.437,3.993,0.253,12.372,2952.977,1102.402,4.164,3.523,0.775,1.540,0.649,0.864
20,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:04189-10890,5.232,3.817,0.295,8.451,3486.563,1340.370,2.562,2.883,0.921,1.097,0.912,0.872
21,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:04304-03596,50.777,1.064,0.116,26.743,1147.561,1374.640,8.327,8.007,0.892,1.065,0.939,0.942
22,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:04416-02797,6.462,2.579,0.291,9.279,894.541,1413.073,2.883,2.883,0.943,1.125,0.889,0.906
23,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:04439-09153,16.413,3.061,0.192,15.542,2928.956,1419.479,5.445,4.484,0.854,1.181,0.847,0.882
24,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:04476-02621,95.091,1.011,0.053,36.396,833.688,1428.126,11.530,10.890,0.902,1.133,0.882,0.956
25,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:04631-09023,62.471,1.734,0.456,29.945,2885.718,1478.730,8.648,9.288,0.875,1.127,0.887,0.943
26,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:04860-05562,31.594,1.004,0.019,21.385,1777.872,1553.676,7.046,6.085,0.868,1.244,0.804,0.929
27,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:04936-01864,15.079,1.317,0.166,14.559,595.079,1578.337,3.843,5.124,0.894,1.270,0.787,0.922
28,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:05522-24036,4.103,2.786,0.702,10.029,7695.996,1767.943,4.484,1.281,0.513,3.513,0.285,0.889
29,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:05582-21317,38.262,3.214,0.978,23.650,6823.875,1784.277,7.366,7.366,0.860,1.146,0.872,0.930
30,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:05672-20770,26.055,1.228,0.317,19.573,6649.003,1814.063,6.726,5.124,0.855,1.397,0.716,0.922
31,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:05677-05680,18.156,1.540,0.223,15.542,1816.946,1815.665,4.804,5.124,0.945,1.104,0.905,0.934
32,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:05969-04911,25.029,1.239,0.184,25.384,1570.971,1906.944,3.843,9.608,0.488,3.177,0.315,0.765
33,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:06199-05465,42.057,1.004,0.021,24.290,1746.484,1981.890,7.687,7.366,0.896,1.088,0.919,0.937
34,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:06586-22515,38.365,1.022,0.084,23.307,7207.250,2106.158,7.687,6.406,0.888,1.179,0.848,0.943
35,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:06701-21731,13.643,1.001,0.017,13.653,6958.072,2144.271,4.164,4.164,0.920,1.078,0.927,0.927
36,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:06803-05466,2.872,3.841,0.275,5.998,1749.687,2177.901,1.922,1.922,1.000,1.121,0.892,0.903
37,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:06818-24066,1.026,2.182,0.098,3.811,7707.206,2183.025,1.281,1.281,0.887,1.921,0.521,0.800
38,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:07277-03178,1.949,1.218,0.063,5.170,1017.208,2329.713,1.601,1.922,0.916,1.859,0.538,0.844
39,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:07370-22311,3.898,4.734,0.450,7.732,7144.795,2359.499,2.242,2.242,0.819,1.240,0.806,0.874
40,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:07632-16714,26.568,1.131,0.201,19.838,5350.589,2441.170,5.445,6.726,0.848,1.531,0.653,0.933
41,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:07735-22702,22.157,1.052,0.090,17.839,7268.423,2474.479,5.124,5.765,0.875,1.385,0.722,0.931
42,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:07865-20652,79.806,1.187,0.224,35.568,6609.608,2513.233,9.608,11.850,0.793,1.466,0.682,0.932
43,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:07897-04097,12.822,1.660,0.122,13.653,1309.943,2527.326,4.484,3.843,0.864,1.154,0.866,0.903
44,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:07972-20833,20.413,1.041,0.084,16.558,6670.141,2550.706,4.804,5.445,0.936,1.124,0.889,0.936
45,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:07996-21980,24.516,1.134,0.226,18.745,7036.861,2558.393,5.765,5.445,0.877,1.090,0.918,0.928
46,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:08019-21072,6.668,2.143,0.312,9.356,6747.328,2567.040,3.203,2.883,0.957,1.226,0.815,0.903
47,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:08051-04775,9.130,1.016,0.034,11.996,1527.733,2576.649,3.523,4.164,0.797,1.413,0.707,0.840
48,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:08147-19092,46.263,1.085,0.145,25.571,6110.933,2605.474,7.687,8.007,0.889,1.048,0.955,0.933
49,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:08192-16785,21.542,1.885,0.347,17.199,5373.329,2621.167,5.124,5.445,0.915,1.069,0.935,0.929
50,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:08785-05600,4.411,3.991,0.252,7.998,1792.604,2812.374,2.242,2.883,0.867,1.545,0.647,0.860
51,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:08814-21878,7.283,4.628,0.519,9.997,7005.474,2821.342,3.203,3.203,0.916,1.077,0.929,0.887
52,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:08884-04082,42.878,1.146,0.188,24.665,1303.858,2841.520,7.366,7.687,0.886,1.083,0.924,0.940
53,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:09060-00371,31.902,1.210,0.124,21.385,115.621,2898.530,6.726,6.406,0.877,1.081,0.925,0.926
54,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:09235-14837,6.873,4.500,0.900,10.638,4750.065,2956.500,3.843,2.883,0.763,1.306,0.766,0.838
55,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:09415-04494,12.309,1.936,0.205,13.918,1437.094,3013.510,4.484,4.164,0.799,1.292,0.774,0.886
56,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:09739-03379,14.874,1.016,0.039,15.277,1080.303,3116.640,4.164,5.445,0.801,1.350,0.741,0.884
57,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:09773-02470,8.719,3.218,0.202,11.168,789.489,3128.170,3.523,3.843,0.878,1.176,0.851,0.872
58,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:09986-15878,8.617,1.998,0.205,11.200,5083.476,3197.030,3.843,2.883,0.863,1.376,0.727,0.908
59,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:10102-20401,10.873,3.924,0.311,12.262,6532.101,3233.542,3.843,4.164,0.909,1.303,0.768,0.898
60,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:10117-04402,72.626,1.030,0.065,32.585,1404.746,3235.464,10.249,9.608,0.860,1.134,0.882,0.940
61,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:10150-05428,0.821,1.477,0.042,3.358,1738.157,3250.196,0.961,1.281,0.914,1.791,0.558,0.800
62,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:10449-03730,55.906,1.063,0.136,27.946,1190.479,3342.437,8.327,8.648,0.900,1.089,0.918,0.946
63,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:10463-05517,24.619,2.789,1.387,18.214,1764.100,3348.522,5.765,5.124,0.933,1.116,0.896,0.950
64,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:11276-17754,17.028,1.045,0.072,15.199,5684.000,3609.230,4.804,4.484,0.926,1.123,0.890,0.938
65,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:11380-00785,25.952,1.547,0.137,19.386,248.537,3641.898,6.085,5.765,0.868,1.215,0.823,0.913
66,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:11493-05655,9.642,1.124,0.082,11.278,1809.579,3679.051,3.203,3.843,0.953,1.288,0.777,0.926
67,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:11541-02581,40.519,1.003,0.009,23.993,823.118,3692.182,7.046,8.327,0.885,1.120,0.892,0.936
68,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:11552-03424,0.923,4.320,0.258,3.843,1096.317,3699.549,0.961,0.961,0.785,1.000,1.000,1.000
69,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:11592-03255,27.696,1.566,0.405,19.838,1039.627,3709.798,6.085,5.765,0.884,1.130,0.885,0.934
70,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:11821-00498,6.257,1.354,0.068,9.732,158.218,3784.423,2.562,3.523,0.830,1.374,0.728,0.884
71,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:11906-03242,62.163,1.025,0.060,29.570,1033.542,3809.084,9.608,8.648,0.893,1.165,0.858,0.943
72,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:11906-06505,52.418,1.115,0.267,28.024,2079.575,3808.764,8.007,9.288,0.839,1.213,0.824,0.921
73,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:11954-04925,37.339,1.075,0.197,22.369,1573.853,3825.098,7.046,7.046,0.938,1.043,0.958,0.949
74,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:12034-02414,56.726,1.155,0.296,28.211,768.671,3850.400,9.288,8.007,0.896,1.105,0.905,0.952
75,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:12130-01640,45.545,1.383,0.337,25.494,521.735,3881.147,7.046,8.007,0.881,1.131,0.884,0.940
76,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:12184-06104,22.670,1.437,0.417,18.370,1952.424,3899.403,5.445,6.085,0.844,1.488,0.672,0.911
77,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:12208-06093,1.846,1.702,0.069,4.639,1950.822,3909.332,1.281,1.601,1.000,1.248,0.801,0.947
78,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:12268-05971,123.402,1.015,0.039,41.786,1905.983,3923.104,12.811,12.491,0.888,1.070,0.934,0.955
79,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:12408-07594,34.467,1.177,0.307,22.025,2429.000,3970.825,6.726,6.726,0.893,1.191,0.840,0.933
80,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:12712-07867,4.513,1.229,0.234,7.732,2518.358,4070.432,2.562,2.242,0.949,1.248,0.801,0.898
81,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:12766-02540,46.263,1.025,0.064,25.118,809.667,4084.845,7.687,7.687,0.921,1.060,0.943,0.951
82,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:12803-05474,9.848,1.235,0.085,11.996,1751.288,4098.617,3.843,3.843,0.860,1.259,0.795,0.873
83,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:12900-07162,15.489,2.955,0.271,14.636,2291.600,4129.364,4.484,4.804,0.909,1.076,0.930,0.901
84,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:12904-05086,21.336,1.023,0.046,17.651,1626.379,4130.324,5.445,5.445,0.861,1.353,0.739,0.920
85,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:12913-06197,2.359,2.368,0.243,5.733,1983.811,4135.129,1.922,1.601,0.902,1.065,0.939,0.868
86,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:12992-06498,13.848,3.006,0.994,14.293,2078.934,4159.150,4.484,4.164,0.852,1.226,0.815,0.903
87,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:13185-08653,95.296,1.137,0.330,37.755,2765.934,4217.120,11.210,11.530,0.840,1.178,0.849,0.931
88,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:13365-17347,7.488,2.019,0.147,9.997,5554.607,4278.934,2.883,3.523,0.942,1.340,0.746,0.907
89,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:13374-04166,0.615,2.307,0.167,3.733,1333.644,4283.098,1.601,0.641,0.555,3.306,0.302,0.750
90,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:13522-08554,18.362,4.157,2.907,16.027,2737.429,4328.578,4.804,4.804,0.898,1.034,0.967,0.930
91,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:13530-07971,14.771,4.107,1.362,15.652,2550.386,4331.460,5.124,4.164,0.758,1.327,0.753,0.875
92,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:13549-04502,12.515,1.999,0.179,13.277,1439.977,4337.545,4.164,4.164,0.892,1.155,0.866,0.904
93,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:13551-04138,41.134,1.251,0.326,24.025,1321.794,4336.264,7.046,7.687,0.896,1.075,0.930,0.938
94,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:13612-07914,28.107,5.177,1.419,19.761,2531.809,4356.762,6.085,5.765,0.905,1.173,0.852,0.943
95,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:13660-02387,0.410,1.462,0.058,2.718,764.187,4374.698,0.961,0.961,0.698,2.654,0.377,0.667
96,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:13666-02412,26.568,1.013,0.045,19.198,769.632,4374.057,6.085,5.765,0.906,1.028,0.972,0.928
97,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:13661-18258,103.605,1.076,0.137,38.506,5842.218,4369.573,11.210,11.850,0.878,1.043,0.959,0.953
98,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:13702-03053,46.981,1.755,0.415,26.024,973.650,4384.626,8.327,7.687,0.872,1.258,0.795,0.939
99,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:13755-11786,34.877,5.554,0.826,21.948,3771.611,4402.242,6.726,6.406,0.910,1.128,0.887,0.943
100,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:14244-20147,14.669,2.158,0.257,14.371,6450.429,4559.819,4.484,4.484,0.893,1.080,0.926,0.905
101,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:14425-07738,36.928,5.515,0.873,22.744,2474.800,4616.829,7.366,6.726,0.897,1.144,0.874,0.938
102,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:14471-18148,14.258,2.975,0.558,15.277,5810.511,4632.202,4.164,5.445,0.768,1.923,0.520,0.897
103,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:14609-07940,35.082,2.410,0.661,21.916,2539.496,4675.760,7.046,6.726,0.918,1.100,0.909,0.942
104,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:14683-07954,35.492,1.243,0.371,22.744,2543.980,4699.461,7.366,6.726,0.862,1.114,0.898,0.923
105,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:14742-08077,22.567,1.811,0.426,17.839,2584.335,4718.678,5.124,5.765,0.891,1.276,0.784,0.936
106,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:14777-08651,8.617,1.457,0.406,11.278,2769.137,4731.169,3.523,3.523,0.851,1.388,0.720,0.880
107,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:14824-08032,4.924,3.966,0.494,8.560,2571.524,4746.222,1.922,3.203,0.844,1.491,0.671,0.932
108,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:14844-08593,13.130,1.163,0.265,13.465,2749.920,4752.307,4.484,3.843,0.910,1.309,0.764,0.921
109,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:15017-02261,55.187,1.679,0.499,28.024,720.309,4804.833,7.687,9.608,0.883,1.281,0.781,0.947
110,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:15154-03589,1.744,2.486,0.105,5.092,1148.843,4852.555,1.281,1.922,0.845,1.539,0.650,0.895
111,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:15193-07918,10.873,1.471,0.071,12.294,2534.372,4864.085,3.523,3.843,0.904,1.173,0.852,0.922
112,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:15264-02795,10.155,3.579,0.333,11.996,893.260,4887.145,4.164,3.523,0.887,1.278,0.782,0.888
113,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:15334-07441,35.697,1.016,0.040,23.119,2379.356,4907.963,7.687,6.406,0.839,1.440,0.695,0.917
114,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:15357-05207,39.698,1.026,0.063,23.384,1664.172,4915.009,7.046,7.366,0.912,1.065,0.939,0.943
115,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:15482-04361,0.923,2.797,0.192,3.999,1396.098,4958.247,1.601,0.961,0.726,2.278,0.439,0.750
116,Result of Before_GA_light_exposed_A1 Region1_Merged_RAW_ch01.tif:15832-03601,0.410,7.411,0.383,2.452,1153.006,5070.345,0.961,0.641,0.857,1.468,0.681,0.800
117,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:00344-06522,13.438,1.688,0.241,13.996,2086.941,107.614,3.843,5.124,0.862,1.402,0.713,0.907
118,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:00757-05104,10.258,1.096,0.211,11.731,1632.785,240.850,3.843,3.523,0.937,1.204,0.831,0.926
119,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:00846-10427,40.314,1.324,0.408,25.461,3335.391,267.113,8.327,7.687,0.781,1.132,0.883,0.875
120,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:01219-07879,5.847,1.397,0.138,9.169,2522.201,388.819,2.883,3.203,0.874,1.703,0.587,0.877
121,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:01315-09234,4.719,6.961,0.709,7.998,2956.180,419.886,2.562,2.562,0.927,1.108,0.903,0.876
122,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:01782-10377,8.617,1.477,0.439,10.825,3321.939,569.137,3.523,3.203,0.924,1.087,0.920,0.908
123,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:01938-07105,0.205,2.464,0.006,1.922,2275.266,620.702,0.641,0.320,0.698,2.000,0.500,1.000
124,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:02526-08562,0.513,2.003,0.101,2.265,2741.913,808.706,0.641,0.961,1.000,1.553,0.644,0.909
125,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:02749-05770,10.463,1.362,0.334,13.277,1846.091,878.527,3.843,3.843,0.746,1.143,0.875,0.840
126,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:02823-09133,1.641,1.671,0.077,5.092,2924.472,903.188,1.281,1.922,0.795,1.619,0.618,0.821
127,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:03068-09163,17.541,1.000,0.005,15.464,2932.479,980.055,4.484,5.124,0.922,1.118,0.894,0.924
128,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:04079-09394,29.645,1.031,0.071,20.369,3005.503,1303.217,6.406,6.406,0.898,1.034,0.967,0.926
129,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:04163-03661,9.130,7.150,0.786,11.013,1171.262,1331.402,2.883,3.843,0.946,1.364,0.733,0.932
130,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:04604-02042,26.158,2.215,1.226,20.557,651.128,1471.364,6.085,6.406,0.778,1.391,0.719,0.879
131,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:04738-08787,19.593,1.218,0.199,16.558,2812.054,1514.602,4.484,5.765,0.898,1.215,0.823,0.927
132,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:05525-01735,4.616,1.578,0.142,9.091,554.724,1767.943,1.922,3.523,0.702,1.863,0.537,0.818
133,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:05688-06711,5.642,2.829,0.413,8.903,2148.115,1820.148,2.562,3.203,0.894,1.706,0.586,0.902
134,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:05899-07565,22.260,4.842,0.502,17.464,2420.352,1886.767,5.445,5.445,0.917,1.096,0.912,0.929
135,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:07964-00898,5.744,6.485,0.538,8.638,286.330,2549.425,2.562,2.883,0.967,1.236,0.809,0.911
136,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:08135-01176,32.518,2.459,0.516,23.384,373.126,2601.951,7.366,7.046,0.747,1.125,0.889,0.857
137,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:08220-10410,6.668,5.799,0.886,11.278,3332.508,2631.096,3.523,3.523,0.659,2.187,0.457,0.798
138,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:09107-10032,9.130,1.637,0.138,11.013,3211.443,2915.184,3.523,3.203,0.946,1.157,0.865,0.922
139,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:09545-01512,2.462,5.997,0.587,6.639,483.302,3056.107,1.922,2.242,0.702,1.393,0.718,0.774
140,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:09947-00105,16.618,3.470,0.886,14.824,31.067,3183.899,5.124,4.164,0.950,1.167,0.857,0.936
141,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:10166-09764,13.540,1.571,0.180,13.918,3125.608,3253.399,3.523,5.124,0.878,1.459,0.686,0.913
142,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:10493-12549,55.187,1.403,0.906,28.243,4014.704,3356.849,8.968,7.687,0.869,1.220,0.819,0.951
143,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:10755-04687,60.624,4.684,1.640,55.750,1494.744,3439.161,13.131,11.210,0.245,1.309,0.764,0.560
144,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:11167-08799,0.410,1.480,0.022,2.265,2817.819,3576.241,0.641,0.961,1.000,2.031,0.492,0.800
145,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:13427-06693,0.410,1.762,0.120,2.265,2143.310,4300.073,0.641,0.961,1.000,2.031,0.492,0.800
146,Result of Before_GA_light_exposed_A2 Region1_Merged_RAW_ch01.tif:14269-07301,7.796,4.206,0.408,10.372,2336.759,4568.467,3.203,3.203,0.911,1.333,0.750,0.916
147,Result of Before_GA_light_exposed_A3 Region1_Merged_RAW_ch01.tif:2067-4000,20.105,2.590,0.758,16.746,1278.556,659.776,5.445,4.804,0.901,1.193,0.839,0.925
