 ,Label,Area,Mean,StdDev,Perim.,BX,BY,Width,Height,Circ.,AR,Round,Solidity
819,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:02861-08936,13.746,1.002,7.96E-05,13.918,2860.096,914.078,4.164,4.484,0.892,1.119,0.894,0.902
820,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:03304-11735,5.334,1.068,0.112,8.451,3757.199,1056.922,2.562,2.883,0.939,1.117,0.895,0.897
821,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:03576-02085,8.617,2.37,0.275,14.824,665.541,1143.398,4.484,4.164,0.493,1.936,0.517,0.664
822,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:03791-10690,6.36,4.736,1.539,10.185,3422.187,1212.898,3.523,2.883,0.771,1.611,0.621,0.849
823,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:03806-12613,0.821,1,0,2.905,4039.365,1218.664,0.961,0.961,1,1.229,0.814,0.941
824,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:04615-12421,10.463,1.005,0.01,11.731,3976.27,1476.489,3.843,3.523,0.955,1.208,0.828,0.927
825,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:04669-09767,0.821,1.311,0.224,2.905,3127.85,1495.065,0.961,0.961,1,1.229,0.814,0.941
826,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:04871-10417,0.205,4.272,0.094,1.922,3336.352,1559.761,0.32,0.641,0.698,2,0.5,1
827,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06165-13244,25.44,0.992,8.02E-05,18.557,4238.899,1971.961,6.085,5.445,0.928,1.171,0.854,0.941
828,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06265-07525,23.798,4.038,1.091,18.48,2407.541,2003.669,5.445,5.765,0.876,1.11,0.901,0.919
829,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06451-04820,1.949,1.108,0.107,5.17,1542.786,2065.483,1.922,1.601,0.916,1.573,0.636,0.809
830,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06500-13248,1.128,0.991,1.21E-04,3.624,4242.422,2081.176,1.281,1.281,1,1.139,0.878,0.815
831,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06589-11638,6.462,1.488,0.487,9.279,3726.132,2108.72,2.562,3.203,0.943,1.266,0.79,0.913
832,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06816-12653,28.107,1.101,0.215,19.651,4049.934,2179.822,5.445,6.726,0.915,1.248,0.802,0.938
833,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:07535-06464,2.154,3.811,0.331,5.998,2069.646,2412.345,1.601,2.242,0.752,1.732,0.577,0.792
834,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:07645-06570,0.718,1.514,0.036,3.093,2103.916,2447.896,0.641,1.281,0.943,1.936,0.517,0.933
835,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:07667-10149,26.671,1.008,0.041,19.948,3246.994,2453.341,7.366,4.484,0.842,1.585,0.631,0.94
836,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:07995-11444,27.696,1.181,0.42,19.495,3662.396,2557.752,5.765,5.765,0.916,1.03,0.971,0.949
837,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:08694-10709,20.824,1.008,0.026,16.901,3427.311,2781.948,5.445,5.445,0.916,1.048,0.954,0.923
838,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:08853-04036,0.41,4.502,0.382,2.452,1292.328,2835.114,0.961,0.641,0.857,2.031,0.492,0.8
839,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:09038-00258,0.308,2.888,0.193,1.812,82.312,2894.366,0.641,0.641,1,1.464,0.683,0.857
840,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:09121-06965,18.156,1.039,0.119,16.933,2228.505,2918.707,4.804,5.445,0.796,1.465,0.683,0.901
841,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:09184-14462,3.693,1.039,0.042,7.279,4630.601,2940.486,2.562,1.922,0.876,1.462,0.684,0.867
842,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:09283-09882,0.205,4.2,0.128,1.812,3164.682,2972.834,0.641,0.641,0.785,2.646,0.378,0.667
843,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:09421-08770,4.411,5.301,0.605,7.545,2807.57,3016.392,2.562,2.242,0.974,1.17,0.855,0.905
844,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:09666-05181,1.539,4.405,1.154,4.452,1658.728,3095.181,1.281,1.601,0.976,1.399,0.715,0.882
845,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:09919-03434,16.31,1.785,0.341,14.559,1097.598,3174.61,4.484,4.484,0.967,1.074,0.931,0.949
846,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:10062-04787,7.591,4.816,0.647,10.825,1531.577,3221.051,3.523,3.203,0.814,1.388,0.72,0.831
847,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:10838-01485,5.232,3.028,0.287,8.638,474.334,3469.908,2.883,2.562,0.881,1.274,0.785,0.879
848,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:11195-13903,25.542,1.011,0.035,19.198,4449.643,3582.967,6.406,5.445,0.871,1.192,0.839,0.919
849,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:11243-16702,6.462,1.719,0.157,10.262,5347.387,3599.621,3.843,2.883,0.771,1.813,0.551,0.829
850,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:11406-16321,29.85,1.5,0.508,20.291,5224.399,3649.905,6.085,6.406,0.911,1.065,0.939,0.934
851,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:11652-05386,24.619,6.772,0.924,18.667,1722.463,3729.014,5.445,5.765,0.888,1.319,0.758,0.938
852,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:11996-14123,0.103,1.005,0,1.281,4523.307,3842.073,0.32,0.32,0.785,1,1,1
853,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12061-03979,23.593,2.179,0.778,36.287,1270.549,3859.368,7.687,7.046,0.225,1.205,0.83,0.592
854,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12186-03755,1.128,4.93,0.385,3.546,1202.329,3902.285,0.961,1.281,1,1.372,0.729,0.957
855,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12198-12928,14.977,3.138,0.213,14.293,4138.652,3904.527,4.164,4.484,0.921,1.173,0.853,0.93
856,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12244-13640,29.338,1.003,0.008,20.479,4365.41,3918.62,6.406,6.085,0.879,1.162,0.861,0.924
857,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12282-08484,22.157,1.04,0.085,17.386,2714.689,3931.111,5.124,5.445,0.921,1.087,0.92,0.939
858,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12371-07652,2.872,3.589,0.214,6.451,2449.818,3961.217,2.242,1.922,0.867,1.286,0.778,0.848
859,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12770-09228,1.334,2.785,0.192,3.999,2955.219,4089.329,0.961,1.601,1,1.622,0.617,0.929
860,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12811-10504,2.667,1.06,0.035,5.998,3363.255,4102.14,1.922,1.922,0.932,1.779,0.562,0.897
861,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:13593-06319,2.564,6.795,0.415,5.998,2023.206,4352.598,1.601,2.242,0.896,1.181,0.847,0.862
862,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:13756-07135,32.928,1.891,0.463,21.197,2281.991,4402.562,6.406,6.726,0.921,1.114,0.897,0.94
863,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:14046-11053,29.748,1.314,0.299,20.214,3537.167,4495.443,5.765,6.406,0.915,1.162,0.86,0.948
864,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:14668-15626,4.308,1.13,0.14,8.451,5003.727,4696.258,2.242,3.203,0.758,1.532,0.653,0.832
865,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:14751-15521,5.539,4.887,0.82,9.091,4969.777,4723.162,2.883,2.883,0.842,1.508,0.663,0.864
866,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:14789-09133,11.694,2.384,0.637,14.106,2922.871,4734.692,4.484,3.843,0.739,1.187,0.843,0.848
867,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:14872-12065,8.719,1.849,0.165,11.653,3862.571,4761.595,3.203,3.523,0.807,1.135,0.881,0.89
868,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:15274-11627,18.464,1.488,0.239,15.917,3721.648,4889.387,4.804,5.124,0.916,1.113,0.898,0.923
869,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:15938-06528,0.103,1.485,0,1.281,2090.785,5104.615,0.32,0.32,0.785,1,1,1
870,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:16218-08322,16.618,2.933,1.151,16.823,2663.124,5191.41,4.484,6.085,0.738,1.994,0.502,0.883
871,slice0001_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:08399-08382,24337021.6,1.236,0.241,21499.082,0,0,5369.166,5380.375,0.662,1.002,0.841,0.842
872,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:00454-09400,8.924,2.391,0.866,11.278,3008.706,143.805,3.843,3.203,0.882,1.233,0.811,0.892
873,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:01000-05583,31.184,1.156,0.43,21.385,1785.238,317.077,6.085,6.726,0.857,1.108,0.902,0.924
874,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:01350-10010,7.899,0.992,0.01,10.185,3204.396,430.776,3.203,3.203,0.957,1.078,0.928,0.911
875,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:02427-10376,23.593,2.225,0.98,18.745,3320.658,774.436,5.124,6.085,0.844,1.205,0.83,0.92
876,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:02876-08942,18.669,1.435,0.43,16.823,2861.377,918.882,5.445,4.484,0.829,1.352,0.739,0.922
877,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:02919-14270,0.103,6.401,0,1.281,4570.389,934.896,0.32,0.32,0.785,1,1,1
878,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:02923-14265,1.026,10.093,1.365,3.358,4568.147,935.857,1.281,0.961,1,1.551,0.645,0.909
879,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:02922-14288,1.539,2.676,0.189,6.982,4575.513,934.896,1.281,2.242,0.397,2.246,0.445,0.698
880,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:02928-14285,0.513,2.625,0.135,3.358,4574.552,937.458,1.281,0.641,0.572,2.422,0.413,0.714
881,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:03161-13012,18.464,4.538,0.76,16.293,4164.915,1010.162,5.124,4.804,0.874,1.077,0.928,0.916
882,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:03304-11737,20.721,1.395,0.404,17.542,3756.558,1055.321,5.124,6.085,0.846,1.358,0.737,0.906
883,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:03574-02086,24.722,2.418,0.941,18.37,665.221,1142.117,6.085,5.445,0.921,1.186,0.843,0.932
884,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:03791-10690,16.515,5.358,1.056,15.012,3421.866,1211.617,4.164,5.124,0.921,1.197,0.835,0.931
885,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:03806-12628,6.462,2.573,0.342,9.356,4042.888,1217.703,3.523,2.562,0.928,1.414,0.707,0.9
886,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:04029-10975,13.951,3.343,1.373,15.62,3512.826,1288.164,4.804,4.804,0.719,1.47,0.68,0.847
887,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:04388-04408,2.462,1.004,0.003,7.092,1410.511,1404.746,2.883,1.281,0.615,2.08,0.481,0.8
888,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:04613-12422,21.131,1.822,0.683,16.746,3975.95,1474.887,5.124,5.124,0.947,1.017,0.983,0.945
889,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:04626-11254,5.847,6.232,0.867,8.826,3603.144,1480.332,2.562,2.883,0.943,1.211,0.826,0.905
890,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:04666-09769,2.667,2.383,0.329,6.263,3127.85,1493.784,2.242,1.601,0.854,1.338,0.747,0.852
891,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:04837-09640,0.103,3.074,0,1.281,3087.494,1549.192,0.32,0.32,0.785,1,1,1
892,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:04842-09634,20.311,2.443,1.011,16.933,3083.011,1548.551,5.445,4.804,0.89,1.171,0.854,0.932
893,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:04869-10417,7.488,4.227,0.788,9.997,3334.75,1558.16,3.523,2.883,0.942,1.209,0.827,0.907
894,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06167-13255,42.365,1.081,0.173,24.103,4241.782,1971.32,7.366,7.687,0.916,1.148,0.871,0.943
895,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06253-07527,29.132,1.649,0.694,19.838,2407.861,1999.505,5.765,6.406,0.93,1.209,0.827,0.948
896,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06349-01575,8.617,1.885,0.233,12.449,502.839,2031.853,3.523,3.523,0.699,1.106,0.904,0.82
897,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06351-01639,3.077,1.215,0.131,6.263,523.977,2033.134,1.922,2.242,0.986,1.291,0.775,0.882
898,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06447-04821,9.642,1.281,0.296,11.278,1542.146,2063.241,3.843,3.203,0.953,1.3,0.769,0.926
899,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06561-13112,5.847,3.152,0.44,9.091,4198.224,2100.073,2.883,2.883,0.889,1.291,0.775,0.857
900,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06575-11373,5.334,1.507,0.19,8.716,3640.937,2104.557,3.203,2.562,0.882,1.264,0.791,0.86
901,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06590-11632,10.053,3.705,1.031,11.809,3723.57,2108.72,3.843,3.843,0.906,1.421,0.704,0.899
902,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06707-05932,0.513,1.952,0.256,2.452,1899.578,2147.794,0.961,0.641,1,1.553,0.644,0.909
903,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06712-05902,0.615,2.673,0.233,3.733,1889.649,2149.396,1.601,0.641,0.555,3.254,0.307,0.75
904,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06718-05913,0.103,2.22,0,1.281,1893.813,2151.638,0.32,0.32,0.785,1,1,1
905,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06718-05918,0.103,2.534,0,1.281,1895.414,2151.638,0.32,0.32,0.785,1,1,1
906,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06721-05920,0.308,2.485,0.293,2.562,1895.734,2152.599,0.961,0.32,0.589,3,0.333,1
907,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06726-05914,0.205,2.893,0.302,1.922,1893.813,2154.2,0.641,0.32,0.698,2,0.5,1
908,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06776-05514,8.924,1.029,0.088,11.013,1764.42,2168.613,3.203,3.523,0.925,1.083,0.924,0.916
909,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06813-12655,31.389,1.483,0.698,21.197,4050.255,2178.541,5.765,7.366,0.878,1.219,0.82,0.936
910,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:07267-00628,2.975,1.539,0.098,6.373,200.175,2326.51,1.922,1.922,0.92,1.115,0.897,0.892
911,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:07535-06467,4.308,4.977,0.609,9.091,2069.966,2412.025,2.883,2.562,0.655,1.167,0.857,0.785
912,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:07642-06575,0.103,1.851,0,1.281,2105.838,2447.576,0.32,0.32,0.785,1,1,1
913,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:07643-06573,0.103,1.807,0,1.281,2105.197,2447.896,0.32,0.32,0.785,1,1,1
914,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:07643-06577,0.103,1.817,0,1.281,2106.478,2447.896,0.32,0.32,0.785,1,1,1
915,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:07647-06575,11.591,1.834,0.132,15.698,2103.916,2446.935,3.843,4.484,0.591,1.216,0.823,0.819
916,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:07666-10137,38.467,1.898,0.605,23.837,3243.15,2451.74,7.366,7.366,0.851,1.383,0.723,0.927
917,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:07969-11915,17.746,1.13,0.216,15.917,3813.568,2550.065,5.124,4.804,0.88,1.123,0.891,0.906
918,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:07997-11446,47.084,1.772,0.761,26.665,3661.756,2557.752,8.327,7.366,0.832,1.265,0.79,0.939
919,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:08682-10721,31.389,1.388,0.557,20.479,3430.834,2777.464,6.085,6.406,0.941,1.046,0.956,0.95
920,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:09047-00254,0.103,2.925,0,1.281,81.351,2897.569,0.32,0.32,0.785,1,1,1
921,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:09132-06962,32.312,1.055,0.164,21.948,2226.263,2921.91,7.366,5.765,0.843,1.471,0.68,0.932
922,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:09275-09887,0.205,4.796,0.21,1.922,3166.283,2970.592,0.641,0.32,0.698,2,0.5,1
923,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:09277-09885,7.693,4.988,0.458,10.638,3164.362,2969.952,3.523,2.883,0.854,1.076,0.93,0.893
924,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:09422-08772,8.924,5.709,0.831,11.356,2807.89,3016.072,3.523,3.523,0.87,1.064,0.94,0.892
925,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:09665-05188,3.898,4.356,0.777,7.545,1660.649,3094.22,1.922,2.883,0.861,1.563,0.64,0.864
926,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:09922-03433,20.413,2.017,0.239,17.619,1096.957,3175.251,5.124,5.445,0.826,1.134,0.882,0.913
927,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:10051-00309,20.208,1.337,0.354,17.276,96.404,3216.567,5.124,5.445,0.851,1.128,0.886,0.908
928,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:10062-04798,18.772,3.612,1.039,16.027,1534.139,3220.41,5.124,4.484,0.918,1.139,0.878,0.938
929,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:10223-05038,0.103,4.7,0,1.281,1613.568,3274.217,0.32,0.32,0.785,1,1,1
930,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:10225-05038,0.103,4.264,0,1.281,1613.568,3274.858,0.32,0.32,0.785,1,1,1
931,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:10226-05054,0.103,4.902,0,1.281,1618.693,3275.178,0.32,0.32,0.785,1,1,1
932,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:10226-05062,0.923,4.199,0.525,4.264,1620.614,3274.538,1.281,1.601,0.638,1.999,0.5,0.692
933,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:10228-05040,0.513,3.521,0.248,2.718,1613.888,3275.498,0.961,0.961,0.873,1.882,0.531,0.714
934,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:10238-05066,0.308,4.227,0.215,1.812,1622.216,3278.701,0.641,0.641,1,1.464,0.683,0.857
935,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:10244-05066,0.103,4.222,0,1.281,1622.536,3280.943,0.32,0.32,0.785,1,1,1
936,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:10249-05055,0.103,3.697,0,1.281,1619.013,3282.545,0.32,0.32,0.785,1,1,1
937,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:10251-05055,0.103,4.069,0,1.281,1619.013,3283.185,0.32,0.32,0.785,1,1,1
938,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:10835-01482,0.103,2.43,0,1.281,474.654,3470.228,0.32,0.32,0.785,1,1,1
939,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:10837-01478,4.411,1.826,0.21,7.92,472.412,3469.588,2.242,2.562,0.884,1.069,0.935,0.878
940,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:11194-13904,30.569,1.223,0.324,20.479,4449.963,3582.326,6.406,6.085,0.916,1.182,0.846,0.943
941,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:11308-14450,5.334,5.368,0.738,10.075,4626.758,3620.44,2.883,2.883,0.66,1.332,0.751,0.812
942,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:11316-16593,42.981,2.311,1.134,25.571,5310.875,3620.44,7.366,7.687,0.826,1.045,0.957,0.919
943,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:11444-16439,0.103,2.589,0,1.281,5265.075,3665.279,0.32,0.32,0.785,1,1,1
944,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:11445-16441,0.103,2.54,0,1.281,5265.715,3665.599,0.32,0.32,0.785,1,1,1
945,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:11445-16439,3.693,2.584,0.192,10.528,5263.794,3664.638,2.562,2.242,0.419,1.427,0.701,0.742
946,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:11651-05386,43.083,5.855,1.15,24.853,1721.823,3727.413,6.726,8.327,0.877,1.239,0.807,0.936
947,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:11689-16303,39.185,2.5,0.43,26.257,5217.994,3740.224,7.366,7.366,0.714,1.095,0.914,0.907
948,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:11994-14126,0.103,2.056,0,1.281,4524.268,3841.432,0.32,0.32,0.785,1,1,1
949,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:11996-14123,5.334,1.79,0.149,8.638,4522.026,3840.792,2.562,2.883,0.898,1.521,0.658,0.881
950,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12040-03981,34.467,3.496,1.595,22.025,1271.83,3852.642,6.406,7.046,0.893,1.105,0.905,0.937
951,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12185-03754,0.103,3.063,0,1.281,1202.329,3902.606,0.32,0.32,0.785,1,1,1
952,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12187-03758,0.103,2.983,0,1.281,1203.61,3903.246,0.32,0.32,0.785,1,1,1
953,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12188-03757,0.513,3.09,0.067,3.358,1202.97,3902.926,0.961,1.281,0.572,2.511,0.398,0.625
954,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12192-12931,0.103,4.009,0,1.281,4141.534,3904.848,0.32,0.32,0.785,1,1,1
955,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12194-12930,12.412,4.548,0.715,17.011,4138.331,3903.567,5.765,3.843,0.539,2.138,0.468,0.834
956,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12253-13641,34.261,1.319,0.44,22.181,4365.73,3920.862,6.406,7.366,0.875,1.118,0.895,0.932
957,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12268-12769,7.386,2.09,0.322,10.262,4088.048,3927.588,3.523,3.203,0.881,1.132,0.883,0.857
